card_date,card_name,red_name,blue_name,winner_name,loser_name,winner_color,loser_color,match_result,num_rounds,time,method,time_format,referee_name,division,sig_str_total_red,sig_str_landed_red,sig_str_total_blue,sig_str_landed_blue,total_str_total_red,total_str_landed_red,total_str_total_blue,total_str_landed_blue,td_total_red,td_landed_red,td_total_blue,td_landed_blue,sub_att_red,sub_att_blue,rev_red,rev_blue,ctrl_red,ctrl_blue,head_str_total_red,head_str_landed_red,head_str_total_blue,head_str_landed_blue,body_str_total_red,body_str_landed_red,body_str_total_blue,body_str_landed_blue,leg_str_total_red,leg_str_landed_red,leg_str_total_blue,leg_str_landed_blue,distance_str_total_red,distance_str_landed_red,distance_str_total_blue,distance_str_landed_blue,clinch_str_total_red,clinch_str_landed_red,clinch_str_total_blue,clinch_str_landed_blue,ground_str_total_red,ground_str_landed_red,ground_str_total_blue,ground_str_landed_blue
"March 09, 2019",UFC Fight Night: Lewis vs. Dos Santos,Alex Morono,Zak Ottow,Alex Morono,Zak Ottow,red,blue,W/L,1,3:34,KO/TKO,3,Rob Hinds,Welterweight,55,25,31,10,55,25,31,10,0,0,1,1,1,0,1,0,0:31,0:06,50,22,20,6,5,3,7,2,0,0,4,2,28,10,31,10,0,0,0,0,27,15,0,0
"March 09, 2019",UFC Fight Night: Lewis vs. Dos Santos,Alex White,Dan Moret,Alex White,Dan Moret,red,blue,W/L,3,5:00,Decision - Unanimous,3,Marcio Laselva,Lightweight,82,49,88,42,104,70,96,50,3,2,9,1,3,0,0,0,3:27,7:35,63,31,71,29,18,17,9,6,1,1,8,7,51,27,51,16,31,22,30,20,0,0,7,6
"March 02, 2019",UFC 235: Jones vs. Smith,Jon Jones,Anthony Smith,Jon Jones,Anthony Smith,red,blue,W/L,5,5:00,Decision - Unanimous,5,Herb Dean,UFC Light Heavyweight Title,167,125,66,36,287,238,75,45,8,3,0,0,0,0,0,0,12:59,0:00,80,45,40,15,40,35,14,9,47,45,12,12,102,64,59,31,34,31,7,5,31,30,0,0
"March 02, 2019",UFC 235: Jones vs. Smith,Tyron Woodley,Kamaru Usman,Kamaru Usman,Tyron Woodley,blue,red,W/L,5,5:00,Decision - Unanimous,5,Marc Goddard,UFC Welterweight Title,51,34,194,141,79,60,390,336,1,0,6,2,0,0,0,0,0:00,18:13,28,12,104,56,19,18,87,83,4,4,3,2,24,10,73,27,27,24,82,78,0,0,39,36
"March 02, 2019",UFC 235: Jones vs. Smith,Robbie Lawler,Ben Askren,Ben Askren,Robbie Lawler,blue,red,W/L,1,3:20,Submission,3,Herb Dean,Welterweight,29,26,1,0,33,30,5,3,1,1,2,1,0,1,0,0,0:33,1:59,24,21,1,0,5,5,0,0,0,0,0,0,2,1,1,0,9,9,0,0,18,16,0,0
"March 02, 2019",UFC 235: Jones vs. Smith,Tecia Torres,Zhang Weili,Zhang Weili,Tecia Torres,blue,red,W/L,3,5:00,Decision - Unanimous,3,Chris Tognoni,Women's Strawweight,62,30,142,63,65,33,204,118,1,0,8,2,0,0,0,1,1:08,4:40,41,14,76,29,7,5,21,6,14,11,45,28,54,25,117,43,3,2,8,6,5,3,17,14
"March 02, 2019",UFC 235: Jones vs. Smith,Cody Garbrandt,Pedro Munhoz,Pedro Munhoz,Cody Garbrandt,blue,red,W/L,1,4:52,KO/TKO,3,Marc Goddard,Bantamweight,60,21,47,25,60,21,51,28,0,0,1,0,0,0,0,0,0:04,0:21,50,19,36,16,6,1,3,3,4,1,8,6,59,20,38,18,0,0,2,1,1,1,7,6
"March 02, 2019",UFC 235: Jones vs. Smith,Jeremy Stephens,Zabit Magomedsharipov,Zabit Magomedsharipov,Jeremy Stephens,blue,red,W/L,3,5:00,Decision - Unanimous,3,Mark Smith,Featherweight,121,41,129,70,125,45,146,83,0,0,8,3,0,0,0,0,0:01,2:37,92,20,95,43,16,11,17,12,13,10,17,15,121,41,117,60,0,0,1,1,0,0,11,9
"March 02, 2019",UFC 235: Jones vs. Smith,Misha Cirkunov,Johnny Walker,Johnny Walker,Misha Cirkunov,blue,red,W/L,1,0:36,KO/TKO,3,Herb Dean,Light Heavyweight,2,1,8,4,2,1,8,4,0,0,0,0,0,0,0,0,0:00,0:04,1,0,8,4,0,0,0,0,1,1,0,0,2,1,2,1,0,0,0,0,0,0,6,3
"March 02, 2019",UFC 235: Jones vs. Smith,Cody Stamann,Alejandro Perez,Cody Stamann,Alejandro Perez,red,blue,W/L,3,5:00,Decision - Unanimous,3,Chris Tognoni,Bantamweight,121,48,121,41,122,49,133,51,8,0,2,1,0,0,0,0,1:22,0:29,77,21,87,17,30,19,13,8,14,8,21,16,117,46,108,33,4,2,8,3,0,0,5,5
"March 02, 2019",UFC 235: Jones vs. Smith,Diego Sanchez,Mickey Gall,Diego Sanchez,Mickey Gall,red,blue,W/L,2,4:13,KO/TKO,3,Marc Goddard,Welterweight,87,56,65,23,92,61,80,35,4,4,0,0,0,0,0,0,5:57,0:19,63,37,59,19,18,13,3,2,6,6,3,2,28,7,44,8,11,10,14,9,48,39,7,6
"March 02, 2019",UFC 235: Jones vs. Smith,Edmen Shahbazyan,Charles Byrd,Edmen Shahbazyan,Charles Byrd,red,blue,W/L,1,0:38,KO/TKO,3,Mark Smith,Middleweight,21,13,6,1,21,13,6,1,0,0,1,0,0,0,0,0,0:02,0:03,20,13,5,0,0,0,0,0,1,0,1,1,10,4,6,1,7,7,0,0,4,2,0,0
"March 02, 2019",UFC 235: Jones vs. Smith,Gina Mazany,Macy Chiasson,Macy Chiasson,Gina Mazany,blue,red,W/L,1,1:49,KO/TKO,3,Chris Tognoni,Women's Bantamweight,25,14,49,25,36,24,49,25,0,0,0,0,0,0,0,0,0:00,0:27,16,6,37,15,7,6,11,9,2,2,1,1,24,13,41,18,1,1,3,3,0,0,5,4
"March 02, 2019",UFC 235: Jones vs. Smith,Polyana Viana,Hannah Cifers,Hannah Cifers,Polyana Viana,blue,red,W/L,3,5:00,Decision - Split,3,Mark Smith,Women's Strawweight,174,77,155,67,236,125,182,91,0,0,0,0,0,0,0,0,0:00,4:38,114,29,83,21,39,28,48,31,21,20,24,15,162,65,138,54,8,8,8,8,4,4,9,5
"February 23, 2019",UFC Fight Night: Blachowicz vs. Santos,Jan Blachowicz,Thiago Santos,Thiago Santos,Jan Blachowicz,blue,red,W/L,3,0:39,KO/TKO,5,Herb Dean,Light Heavyweight,53,20,104,52,53,20,104,52,1,0,1,1,0,0,0,0,0:05,0:08,31,7,58,21,12,6,10,5,10,7,36,26,51,19,82,38,2,1,1,1,0,0,21,13
"February 23, 2019",UFC Fight Night: Blachowicz vs. Santos,Stefan Struve,Marcos Rogerio de Lima,Stefan Struve,Marcos Rogerio de Lima,red,blue,W/L,2,2:21,Submission,3,Leon Roberts,Heavyweight,3,0,32,25,7,2,79,68,1,1,0,0,1,0,0,0,1:50,5:16,2,0,25,18,1,0,7,7,0,0,0,0,3,0,6,1,0,0,0,0,0,0,26,24
"February 23, 2019",UFC Fight Night: Blachowicz vs. Santos,Gian Villante,Michal Oleksiejczuk,Michal Oleksiejczuk,Gian Villante,blue,red,W/L,1,1:34,KO/TKO,3,Marc Goddard,Light Heavyweight,20,9,22,14,20,9,22,14,0,0,0,0,0,0,0,0,0:00,0:02,12,6,18,10,4,0,4,4,4,3,0,0,20,9,19,13,0,0,0,0,0,0,3,1
"February 23, 2019",UFC Fight Night: Blachowicz vs. Santos,Liz Carmouche,Lucie Pudilova,Liz Carmouche,Lucie Pudilova,red,blue,W/L,3,5:00,Decision - Unanimous,3,Herb Dean,Women's Flyweight,29,14,105,33,56,40,133,57,3,3,1,0,2,2,0,1,5:58,1:18,12,3,77,13,8,4,6,3,9,7,22,17,24,9,81,15,2,2,4,2,3,3,20,16
"February 23, 2019",UFC Fight Night: Blachowicz vs. Santos,John Dodson,Petr Yan,Petr Yan,John Dodson,blue,red,W/L,3,5:00,Decision - Unanimous,3,Neil Hall,Bantamweight,81,30,155,80,86,35,180,102,8,2,5,2,0,0,0,0,0:37,1:29,65,18,131,61,11,8,20,16,5,4,4,3,73,25,134,61,7,4,17,15,1,1,4,4
"February 23, 2019",UFC Fight Night: Blachowicz vs. Santos,Magomed Ankalaev,Klidson Abreu,Magomed Ankalaev,Klidson Abreu,red,blue,W/L,3,5:00,Decision - Unanimous,3,Leon Roberts,Light Heavyweight,67,30,62,23,107,66,73,32,3,1,5,0,0,0,0,0,5:48,0:28,55,22,41,10,9,6,15,8,3,2,6,5,51,18,53,16,9,6,9,7,7,6,0,0
"February 23, 2019",UFC Fight Night: Blachowicz vs. Santos,Dwight Grant,Carlo Pedersoli Jr.,Dwight Grant,Carlo Pedersoli Jr.,red,blue,W/L,1,4:59,KO/TKO,3,Marc Goddard,Welterweight,53,20,45,17,55,22,45,17,0,0,5,1,0,0,0,0,0:05,0:19,47,14,32,7,2,2,11,9,4,4,2,1,44,12,41,14,3,2,4,3,6,6,0,0
"February 23, 2019",UFC Fight Night: Blachowicz vs. Santos,Daniel Teymur,Chris Fishgold,Chris Fishgold,Daniel Teymur,blue,red,W/L,2,1:10,Submission,3,Herb Dean,Featherweight,33,17,32,14,50,31,39,19,1,1,10,5,0,2,0,0,1:18,3:07,29,14,31,13,3,3,1,1,1,0,0,0,20,7,21,8,2,1,5,4,11,9,6,2
"February 23, 2019",UFC Fight Night: Blachowicz vs. Santos,Veronica Macedo,Gillian Robertson,Gillian Robertson,Veronica Macedo,blue,red,W/L,2,3:27,Submission,3,Jakub Muller,Women's Flyweight,41,23,8,5,59,35,14,10,1,1,4,2,0,1,2,3,1:50,4:27,38,21,7,5,3,2,1,0,0,0,0,0,25,8,7,4,2,2,0,0,14,13,1,1
"February 23, 2019",UFC Fight Night: Blachowicz vs. Santos,Damir Hadzovic,Marco Polo Reyes,Damir Hadzovic,Marco Polo Reyes,red,blue,W/L,2,2:03,KO/TKO,3,Leon Roberts,Lightweight,109,58,107,24,121,70,109,26,3,2,0,0,0,0,0,0,2:19,0:00,98,48,88,13,7,6,12,4,4,4,7,7,69,30,105,24,2,2,2,0,38,26,0,0
"February 23, 2019",UFC Fight Night: Blachowicz vs. Santos,Michel Prazeres,Ismail Naurdiev,Ismail Naurdiev,Michel Prazeres,blue,red,W/L,3,5:00,Decision - Unanimous,3,Marc Goddard,Welterweight,35,15,103,63,47,25,157,105,13,3,1,0,0,1,1,2,5:59,3:49,29,11,70,36,4,2,16,14,2,2,17,13,30,11,70,36,1,1,7,6,4,3,26,21
"February 23, 2019",UFC Fight Night: Blachowicz vs. Santos,Rustam Khabilov,Diego Ferreira,Diego Ferreira,Rustam Khabilov,blue,red,W/L,3,5:00,Decision - Unanimous,3,Neil Hall,Lightweight,147,43,284,83,149,44,293,91,12,3,0,0,0,1,0,0,1:02,0:13,126,32,237,55,20,10,36,18,1,1,11,10,134,36,264,69,10,6,15,10,3,1,5,4
"February 23, 2019",UFC Fight Night: Blachowicz vs. Santos,Damir Ismagulov,Joel Alvarez,Damir Ismagulov,Joel Alvarez,red,blue,W/L,3,5:00,Decision - Unanimous,3,Jakub Muller,Lightweight,150,64,127,38,150,64,127,38,0,0,0,0,0,0,0,0,0:00,0:00,85,25,107,26,51,30,11,5,14,9,9,7,150,64,126,37,0,0,1,1,0,0,0,0
"February 17, 2019",UFC Fight Night: Ngannou vs. Velasquez,Francis Ngannou,Cain Velasquez,Francis Ngannou,Cain Velasquez,red,blue,W/L,1,0:26,KO/TKO,5,Jason Herzog,Heavyweight,10,6,3,1,10,6,3,1,0,0,1,0,0,0,0,0,0:00,0:02,10,6,1,0,0,0,1,1,0,0,1,0,6,3,3,1,1,1,0,0,3,2,0,0
"February 17, 2019",UFC Fight Night: Ngannou vs. Velasquez,James Vick,Paul Felder,Paul Felder,James Vick,blue,red,W/L,3,5:00,Decision - Unanimous,3,Keith Peterson,Lightweight,121,61,119,55,129,69,134,70,0,0,0,0,0,0,0,0,2:14,1:13,75,24,79,31,21,16,8,4,25,21,32,20,112,57,109,48,9,4,10,7,0,0,0,0
"February 17, 2019",UFC Fight Night: Ngannou vs. Velasquez,Cortney Casey,Cynthia Calvillo,Cynthia Calvillo,Cortney Casey,blue,red,W/L,3,5:00,Decision - Unanimous,3,Jason Herzog,Women's Strawweight,176,73,192,82,177,73,192,82,0,0,6,0,0,0,0,0,0:00,0:58,136,41,139,41,8,6,24,17,32,26,29,24,175,72,186,79,1,1,6,3,0,0,0,0
"February 17, 2019",UFC Fight Night: Ngannou vs. Velasquez,Alex Caceres,Kron Gracie,Kron Gracie,Alex Caceres,blue,red,W/L,1,2:06,Submission,3,Keith Peterson,Featherweight,14,4,10,2,14,4,11,3,0,0,2,1,0,1,0,0,0:00,1:14,13,3,6,1,0,0,0,0,1,1,4,1,14,4,10,2,0,0,0,0,0,0,0,0
"February 17, 2019",UFC Fight Night: Ngannou vs. Velasquez,Vicente Luque,Bryan Barberena,Vicente Luque,Bryan Barberena,red,blue,W/L,3,4:54,KO/TKO,3,Jason Herzog,Welterweight,241,163,355,169,242,164,382,195,0,0,1,0,2,0,1,0,0:41,0:31,209,132,324,146,17,17,23,16,15,14,8,7,216,140,319,147,17,16,21,14,8,7,15,8
"February 17, 2019",UFC Fight Night: Ngannou vs. Velasquez,Andre Fili,Myles Jury,Andre Fili,Myles Jury,red,blue,W/L,3,5:00,Decision - Unanimous,3,Keith Peterson,Featherweight,226,98,143,76,226,98,148,81,0,0,0,0,0,0,0,0,0:00,0:50,179,65,110,47,16,9,11,10,31,24,22,19,226,98,134,72,0,0,0,0,0,0,9,4
"February 17, 2019",UFC Fight Night: Ngannou vs. Velasquez,Jimmie Rivera,Aljamain Sterling,Aljamain Sterling,Jimmie Rivera,blue,red,W/L,3,5:00,Decision - Unanimous,3,Ryan Brueggeman,Bantamweight,84,24,176,101,97,36,206,129,0,0,7,0,0,0,0,0,2:50,2:45,59,8,96,36,16,7,51,39,9,9,29,26,77,17,146,77,7,7,29,23,0,0,1,1
"February 17, 2019",UFC Fight Night: Ngannou vs. Velasquez,Benito Lopez,Manny Bermudez,Manny Bermudez,Benito Lopez,blue,red,W/L,1,3:09,Submission,3,Keith Peterson,Bantamweight,12,7,10,7,16,11,19,14,0,0,1,1,0,1,0,0,0:59,1:32,8,3,6,3,0,0,4,4,4,4,0,0,6,2,4,2,6,5,1,1,0,0,5,4
"February 17, 2019",UFC Fight Night: Ngannou vs. Velasquez,Ashlee Evans-Smith,Andrea Lee,Andrea Lee,Ashlee Evans-Smith,blue,red,W/L,3,5:00,Decision - Unanimous,3,Al Guinee,Women's Flyweight,225,66,209,111,230,71,216,118,10,2,2,0,0,0,0,0,0:36,1:25,178,38,132,47,36,20,46,34,11,8,31,30,214,56,190,98,9,8,17,11,2,2,2,2
"February 17, 2019",UFC Fight Night: Ngannou vs. Velasquez,Scott Holtzman,Nik Lentz,Nik Lentz,Scott Holtzman,blue,red,W/L,3,5:00,Decision - Unanimous,3,Jason Herzog,Lightweight,122,54,122,71,157,86,130,79,0,0,19,5,0,1,0,0,0:17,6:47,99,39,88,39,21,13,18,16,2,2,16,16,107,40,105,55,8,7,17,16,7,7,0,0
"February 17, 2019",UFC Fight Night: Ngannou vs. Velasquez,Renan Barao,Luke Sanders,Luke Sanders,Renan Barao,blue,red,W/L,2,1:01,KO/TKO,3,Al Guinee,Bantamweight,78,40,75,39,79,41,78,41,0,0,1,0,0,0,0,0,0:00,0:17,33,10,58,26,41,27,8,6,4,3,9,7,72,34,70,34,6,6,2,2,0,0,3,3
"February 17, 2019",UFC Fight Night: Ngannou vs. Velasquez,Aleksandra Albu,Emily Whitmire,Emily Whitmire,Aleksandra Albu,blue,red,W/L,1,1:01,Submission,3,Ryan Brueggeman,Women's Strawweight,5,2,5,3,6,2,11,8,0,0,1,1,0,1,0,0,0:00,0:51,5,2,4,2,0,0,0,0,0,0,1,1,5,2,5,3,0,0,0,0,0,0,0,0
"February 09, 2019",UFC 234: Adesanya vs. Silva,Israel Adesanya,Anderson Silva,Israel Adesanya,Anderson Silva,red,blue,W/L,3,5:00,Decision - Unanimous,3,Herb Dean,Middleweight,132,65,72,31,132,65,75,34,0,0,0,0,0,0,0,0,0:00,0:00,79,27,49,16,22,9,12,8,31,29,11,7,129,63,67,26,3,2,5,5,0,0,0,0
"February 09, 2019",UFC 234: Adesanya vs. Silva,Lando Vannata,Marcos Mariano,Lando Vannata,Marcos Mariano,red,blue,W/L,1,4:55,Submission,3,Steve Perceval,Lightweight,40,20,9,3,64,39,11,4,1,1,0,0,1,0,0,0,3:35,0:00,37,18,7,2,1,0,0,0,2,2,2,1,4,2,7,1,0,0,0,0,36,18,2,2
"February 09, 2019",UFC 234: Adesanya vs. Silva,Rani Yahya,Ricky Simon,Ricky Simon,Rani Yahya,blue,red,W/L,3,5:00,Decision - Unanimous,3,Steve Perceval,Bantamweight,186,47,137,54,195,52,150,66,9,0,5,4,0,0,0,0,0:00,3:50,159,29,116,40,14,10,16,9,13,8,5,5,186,47,114,38,0,0,0,0,0,0,23,16
"February 09, 2019",UFC 234: Adesanya vs. Silva,Montana De La Rosa,Nadia Kassem,Montana De La Rosa,Nadia Kassem,red,blue,W/L,2,2:37,Submission,3,Peter Hickmott,Women's Flyweight,35,21,7,5,101,79,20,15,3,2,0,0,3,0,0,0,6:22,0:50,34,20,3,1,1,1,1,1,0,0,3,3,19,7,4,3,0,0,1,1,16,14,2,1
"February 09, 2019",UFC 234: Adesanya vs. Silva,Jimmy Crute,Sam Alvey,Jimmy Crute,Sam Alvey,red,blue,W/L,1,2:49,KO/TKO,3,Marc Goddard,Light Heavyweight,32,14,14,3,36,17,14,3,0,0,1,0,0,0,0,0,0:08,0:00,23,7,14,3,3,2,0,0,6,5,0,0,23,9,14,3,0,0,0,0,9,5,0,0
"February 09, 2019",UFC 234: Adesanya vs. Silva,Devonte Smith,Dong Hyun Ma,Devonte Smith,Dong Hyun Ma,red,blue,W/L,1,3:53,KO/TKO,3,Herb Dean,Lightweight,43,19,9,1,43,19,9,1,0,0,0,0,0,0,0,0,0:02,0:00,34,14,4,0,4,1,1,0,5,4,4,1,38,15,9,1,0,0,0,0,5,4,0,0
"February 09, 2019",UFC 234: Adesanya vs. Silva,Shane Young,Austin Arnett,Shane Young,Austin Arnett,red,blue,W/L,3,5:00,Decision - Unanimous,3,Greg Kleynjans,Featherweight,308,120,209,77,309,121,210,78,2,0,0,0,0,0,0,0,0:16,0:00,237,69,201,72,46,32,6,3,25,19,2,2,307,119,208,76,1,1,1,1,0,0,0,0
"February 09, 2019",UFC 234: Adesanya vs. Silva,Kai Kara-France,Raulian Paiva,Kai Kara-France,Raulian Paiva,red,blue,W/L,3,5:00,Decision - Split,3,Marc Goddard,Flyweight,168,58,184,67,170,60,188,71,7,2,4,0,0,1,0,0,0:20,1:40,134,33,140,36,24,17,33,21,10,8,11,10,164,55,170,61,2,1,4,1,2,2,10,5
"February 09, 2019",UFC 234: Adesanya vs. Silva,Teruto Ishihara,Kyung Ho Kang,Kyung Ho Kang,Teruto Ishihara,blue,red,W/L,1,3:59,Submission,3,Herb Dean,Bantamweight,47,17,58,26,48,18,62,30,0,0,1,1,0,1,0,0,0:12,1:14,36,12,46,19,5,1,12,7,6,4,0,0,35,11,40,15,10,6,18,11,2,0,0,0
"February 09, 2019",UFC 234: Adesanya vs. Silva,Callan Potter,Jalin Turner,Jalin Turner,Callan Potter,blue,red,W/L,1,0:53,KO/TKO,3,Peter Hickmott,Lightweight,4,3,17,9,4,3,17,9,1,0,0,0,0,0,0,0,0:00,0:13,2,1,14,6,0,0,3,3,2,2,0,0,4,3,12,5,0,0,1,1,0,0,4,3
"February 09, 2019",UFC 234: Adesanya vs. Silva,Wulijiburen,Jonathan Martinez,Jonathan Martinez,Wulijiburen,blue,red,W/L,3,5:00,Decision - Unanimous,3,Greg Kleynjans,Bantamweight,31,17,87,47,40,24,110,63,6,3,2,1,1,0,2,1,3:58,7:24,19,8,55,27,8,5,9,5,4,4,23,15,24,12,46,18,0,0,5,4,7,5,36,25
"February 02, 2019",UFC Fight Night: Assuncao vs. Moraes 2,Raphael Assuncao,Marlon Moraes,Marlon Moraes,Raphael Assuncao,blue,red,W/L,1,3:17,Submission,5,Jason Herzog,Bantamweight,12,2,23,10,13,3,25,12,0,0,0,0,0,1,0,0,0:00,1:15,10,1,17,8,0,0,2,0,2,1,4,2,12,2,18,7,0,0,0,0,0,0,5,3
"February 02, 2019",UFC Fight Night: Assuncao vs. Moraes 2,Jose Aldo,Renato Moicano,Jose Aldo,Renato Moicano,red,blue,W/L,2,0:44,KO/TKO,3,Jerin Valel,Featherweight,50,26,53,24,50,26,53,24,0,0,0,0,0,0,0,0,0:00,0:00,36,18,40,17,9,6,4,1,5,2,9,6,43,19,53,24,7,7,0,0,0,0,0,0
"February 02, 2019",UFC Fight Night: Assuncao vs. Moraes 2,Demian Maia,Lyman Good,Demian Maia,Lyman Good,red,blue,W/L,1,2:38,Submission,3,Osiris Maia,Welterweight,1,0,2,0,9,8,2,0,4,2,0,0,2,0,0,0,2:11,0:00,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"February 02, 2019",UFC Fight Night: Assuncao vs. Moraes 2,Charles Oliveira,David Teymur,Charles Oliveira,David Teymur,red,blue,W/L,2,0:55,Submission,3,Jerin Valel,Lightweight,58,28,53,26,61,31,59,31,1,1,0,0,1,0,0,0,0:13,0:35,42,21,40,16,12,4,8,6,4,3,5,4,45,21,47,23,13,7,0,0,0,0,6,3
"February 02, 2019",UFC Fight Night: Assuncao vs. Moraes 2,Johnny Walker,Justin Ledet,Johnny Walker,Justin Ledet,red,blue,W/L,1,0:15,KO/TKO,3,Eduardo Herdy,Light Heavyweight,8,7,4,0,8,7,4,0,0,0,0,0,0,0,0,0,0:04,0:00,7,6,4,0,0,0,0,0,1,1,0,0,4,4,4,0,0,0,0,0,4,3,0,0
"February 02, 2019",UFC Fight Night: Assuncao vs. Moraes 2,Livinha Souza,Sarah Frota,Livinha Souza,Sarah Frota,red,blue,W/L,3,5:00,Decision - Split,3,Camila Albuquerque,Women's Strawweight,65,23,90,32,118,75,143,78,10,4,0,0,3,0,0,0,3:42,4:36,49,14,72,23,10,6,12,7,6,3,6,2,46,15,80,23,3,3,4,4,16,5,6,5
"February 02, 2019",UFC Fight Night: Assuncao vs. Moraes 2,Markus Perez,Anthony Hernandez,Markus Perez,Anthony Hernandez,red,blue,W/L,2,1:07,Submission,3,Eduardo Herdy,Middleweight,32,16,35,17,35,19,39,21,7,1,0,0,1,0,0,0,2:39,0:38,24,9,32,15,6,5,1,0,2,2,2,2,23,12,19,6,9,4,16,11,0,0,0,0
"February 02, 2019",UFC Fight Night: Assuncao vs. Moraes 2,Mara Romero Borella,Taila Santos,Mara Romero Borella,Taila Santos,red,blue,W/L,3,5:00,Decision - Split,3,Camila Albuquerque,Women's Flyweight,83,29,100,36,140,84,123,57,5,2,1,1,0,2,0,0,5:56,2:45,64,14,69,17,9,7,20,10,10,8,11,9,62,15,89,27,9,5,11,9,12,9,0,0
"February 02, 2019",UFC Fight Night: Assuncao vs. Moraes 2,Thiago Alves,Max Griffin,Thiago Alves,Max Griffin,red,blue,W/L,3,5:00,Decision - Split,3,Jason Herzog,Welterweight,135,83,154,112,143,91,159,117,1,0,4,2,0,0,0,1,1:13,3:38,90,45,115,77,21,16,39,35,24,22,0,0,120,68,108,76,15,15,44,36,0,0,2,0
"February 02, 2019",UFC Fight Night: Assuncao vs. Moraes 2,Junior Albini,Jairzinho Rozenstruik,Jairzinho Rozenstruik,Junior Albini,blue,red,W/L,2,0:54,KO/TKO,3,Joao Claudio Soares,Heavyweight,27,18,27,19,35,26,34,26,6,2,0,0,0,0,0,1,3:07,0:14,16,7,23,15,3,3,0,0,8,8,4,4,22,15,17,9,2,1,5,5,3,2,5,5
"February 02, 2019",UFC Fight Night: Assuncao vs. Moraes 2,Geraldo de Freitas,Felipe Colares,Geraldo de Freitas,Felipe Colares,red,blue,W/L,3,5:00,Decision - Unanimous,3,Osiris Maia,Featherweight,76,49,51,21,96,68,60,28,9,6,8,3,0,0,2,0,6:36,4:12,54,31,36,11,18,14,8,6,4,4,7,4,56,33,39,12,16,13,9,8,4,3,3,1
"February 02, 2019",UFC Fight Night: Assuncao vs. Moraes 2,Ricardo Ramos,Said Nurmagomedov,Said Nurmagomedov,Ricardo Ramos,blue,red,W/L,1,2:28,KO/TKO,3,Joao Claudio Soares,Bantamweight,8,2,24,17,8,2,24,17,0,0,0,0,0,0,0,0,0:00,0:05,5,1,13,6,2,1,6,6,1,0,5,5,8,2,19,12,0,0,5,5,0,0,0,0
"February 02, 2019",UFC Fight Night: Assuncao vs. Moraes 2,Bibulatov Magomed,Rogerio Bontorin,Rogerio Bontorin,Bibulatov Magomed,blue,red,W/L,3,5:00,Decision - Split,3,Jerin Valel,Flyweight,98,58,77,40,107,66,89,52,8,4,3,1,0,2,0,1,2:16,2:58,57,21,62,27,39,35,12,11,2,2,3,2,78,41,70,33,16,14,6,6,4,3,1,1
"January 19, 2019",UFC Fight Night: Cejudo vs. Dillashaw,Henry Cejudo,TJ Dillashaw,Henry Cejudo,TJ Dillashaw,red,blue,W/L,1,0:32,KO/TKO,5,Kevin MacDonald,UFC Flyweight Title,23,18,3,1,23,18,3,1,0,0,0,0,0,0,0,0,0:00,0:09,22,17,1,0,1,1,0,0,0,0,2,1,6,3,3,1,0,0,0,0,17,15,0,0
"January 19, 2019",UFC Fight Night: Cejudo vs. Dillashaw,Greg Hardy,Allen Crowder,Allen Crowder,Greg Hardy,blue,red,W/L,2,2:28,DQ,3,Dan Miragliotta,Heavyweight,64,29,30,12,70,35,34,16,0,0,3,1,0,1,0,0,1:16,2:22,56,21,30,12,5,5,0,0,3,3,0,0,51,17,25,8,7,6,2,1,6,6,3,3
"January 19, 2019",UFC Fight Night: Cejudo vs. Dillashaw,Gregor Gillespie,Yancy Medeiros,Gregor Gillespie,Yancy Medeiros,red,blue,W/L,2,4:59,KO/TKO,3,Todd Ronald Anderson,Lightweight,71,51,12,1,95,73,12,1,11,6,0,0,0,0,1,1,8:48,0:07,58,38,11,1,10,10,1,0,3,3,0,0,11,1,11,1,9,6,0,0,51,44,1,0
"January 19, 2019",UFC Fight Night: Cejudo vs. Dillashaw,Joseph Benavidez,Dustin Ortiz,Joseph Benavidez,Dustin Ortiz,red,blue,W/L,3,5:00,Decision - Unanimous,3,Blake Grice,Flyweight,50,21,87,49,72,37,136,93,12,7,8,3,0,0,2,1,6:50,3:03,30,7,54,21,8,6,32,28,12,8,1,0,44,20,55,20,2,0,23,22,4,1,9,7
"January 19, 2019",UFC Fight Night: Cejudo vs. Dillashaw,Paige VanZant,Rachael Ostovich,Paige VanZant,Rachael Ostovich,red,blue,W/L,2,1:50,Submission,3,Kevin MacDonald,Women's Flyweight,27,17,14,10,56,38,18,13,1,0,4,4,2,0,0,0,4:32,0:51,23,13,11,7,1,1,2,2,3,3,1,1,13,5,11,8,0,0,0,0,14,12,3,2
"January 19, 2019",UFC Fight Night: Cejudo vs. Dillashaw,Glover Teixeira,Karl Roberson,Glover Teixeira,Karl Roberson,red,blue,W/L,1,3:21,Submission,3,Dan Miragliotta,Light Heavyweight,11,6,30,24,26,20,35,29,3,1,0,0,1,0,0,0,1:46,0:42,11,6,28,22,0,0,2,2,0,0,0,0,3,0,3,1,0,0,6,6,8,6,21,17
"January 19, 2019",UFC Fight Night: Cejudo vs. Dillashaw,Alexander Hernandez,Donald Cerrone,Donald Cerrone,Alexander Hernandez,blue,red,W/L,2,3:43,KO/TKO,3,Todd Ronald Anderson,Lightweight,105,49,162,80,110,54,163,81,2,0,1,1,0,0,0,0,0:22,0:29,59,20,136,58,42,25,22,18,4,4,4,4,82,32,124,52,23,17,22,14,0,0,16,14
